OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
69594,SPEEDWAY #8480,US-30 & CR-36,Plainfield,IL,293,3.339,41.612807,-88.202367
69596,SPEEDWAY #4250,SR-72,Des Plaines,IL,293,3.289,,
69596,SPEEDWAY #4250,SR-72,Des Plaines,IL,293,3.499,,
69597,SPEEDWAY #2918,US-119,Uniontown,PA,165,3.91566666,39.8991333,-79.7498679
69598,SPEEDWAY #8133,SR-237,Berea,OH,305,3.499,41.3890615,-81.8529877
69599,One9 SPEEDWAY #2917,SR-48 & SR-130,Monroeville,PA,165,3.99233333,,
69614,RUTTERS #36,US-15 & SR-234,York Springs,PA,70,4.299,,
69616,FLYING J #552,"I-71, EXIT 32 & SR-350",Lebanon,OH,407,3.399,,
69625,RUTTERS #34,US-30 & SR-23,Leola,PA,70,4.199,,
69636,PETRO WILMINGTON,"I-55, EXIT 240",Wilmington,IL,290,3.399,,
69636,PETRO WILMINGTON,"I-55, EXIT 240",Wilmington,IL,290,3.499,,
69636,PETRO WILMINGTON,"I-55, EXIT 240",Wilmington,IL,290,3.449,,
69636,PETRO WILMINGTON,"I-55, EXIT 240",Wilmington,IL,290,3.539,,
69637,PILOT #1041,SR-64 & CR-23,Carol Stream,IL,290,3.759,,
69637,PILOT TRAVEL CENTER #1041,SR-64 & CR-23,Carol Stream,IL,290,3.699,,
69637,PILOT #1041,SR-64 & CR-23,Carol Stream,IL,290,3.799,,
69637,PILOT TRAVEL CENTER #1041,SR-64 & CR-23,Carol Stream,IL,290,3.799,,
69647,SPEEDWAY #6207,SR-25,Batavia,IL,293,3.699,,
69647,SPEEDWAY #6207,SR-25,Batavia,IL,293,3.599,,
69648,BP-GIANT OIL #440,"I-71, EXIT 204 & SR-83",Burbank,OH,249,3.23233333,,
69649,SPEEDWAY #2921,"I-80, EXIT 29 & SR-8",Harrisville,PA,573,3.434,,
69652,LOVES TRAVEL STOP #633,US-30,Plymouth,IN,365,3.849,41.3614566,-86.3252565
69670,LOVES TRAVEL STOP #611,"I-90, EXIT B3 & SR-22",Canaan,NY,12,3.989,,
69670,LOVES TRAVEL STOP #611,"I-90, EXIT B3 & SR-22",Canaan,NY,12,3.979,,
69680,PILOT #1042,I-55 EXIT 283,Bridgeview,IL,290,3.799,,
69680,PILOT TRAVEL CENTER #1042,I-55 EXIT 283,Bridgeview,IL,290,3.799,,
69683,GOOD TO GO #88,"I-55, EXIT 283",Chicago,IL,291,3.619,41.8513183,-87.620426
69686,CASEYS #3472,SR-125 & SR-78,Virginia,IL,368,3.759,,
69686,CASEYS #3472,SR-125 & SR-78,Virginia,IL,368,3.659,,
69686,CASEYS #3472,SR-125 & SR-78,Virginia,IL,368,3.799,,
69687,CASEYS #3470,US-421 & SR-16,Monon,IN,375,3.779,40.8648518,-86.8790949
69688,CASEYS #3431,US-150 & SR-54,Farmer City,IL,368,3.339,40.2525014,-88.6441903
69719,SHEETZ #033,"I-99/US-220, EXIT 41 & SR-865",Altoona,PA,14,3.529,,
69723,SPEEDWAY #5036,I-90 & US-20,Hampshire,IL,293,3.369,,
69747,SUNOCO,I-69 & YS HWY 30,Fort Wayne,IN,370,3.604,,
69748,SUNOCO,SR-930 E,Fort Wayne                              ,IN,370,3.59733333,41.0939692,-85.088259
69765,7-ELEVEN #40509,I-90/80 EB,Howe,IN,465,3.899,,
69766,Marathon,"I-75, EXIT 99 & SR-119",Anna,OH,411,3.029,,
69770,SASSYS TRUCK STOP,"I-86, EXIT 23 & US-219",Limestone,NY,240,3.159,,
69780,Bolingbrook Mart,"I-55, EXIT 269",Bolingbrook,IL,293,3.639,,
69782,BYRNE DAIRY #14,SR-414 & SR-318,Waterloo,NY,190,3.999,,
69783,SHEETZ #603,"I-78 US-22, EXIT 13 & SR-501",Bethel,PA,208,3.32733333,,
69803,THORNTONS #319,"I-55, EXIT 248 & US-6",Channahon,IL,399,3.249,,
69803,THORNTONS #319,"I-55, EXIT 248 & US-6",Channahon,IL,399,3.299,,
69813,SHEETZ #608,"I-81, EXIT 24 & CR-696",Shippensburg,PA,70,3.28566666,,
69819,FLYING J #1086,SR-18 & SR-5,Marion,IN,457,3.489,40.5630751,-85.7117418
69819,FLYING J TRAVEL PLAZA #1086,SR-18 & SR-5,Marion,IN,457,3.649,40.5630751,-85.7117418
69823,LOVES TRAVEL STOP #664,US-41,Terre Haute,IN,375,3.949,39.5080029,-87.406987
69830,RUTTERS #69,"I-78/US-22, EXIT 29 & SR-61",Hamburg,PA,208,3.86566666,,
69837,LOVES TRAVEL STOP #606,"I-94, EXIT 73B & US-6",South Holland,IL,290,3.489,,
69837,LOVES TRAVEL STOP #606,"I-94, EXIT 73B & US-6",South Holland,IL,290,3.449,,
69837,LOVES TRAVEL STOP #606,"I-94, EXIT 73B & US-6",South Holland,IL,290,3.329,,
69837,LOVES TRAVEL STOP #606,"I-94, EXIT 73B & US-6",South Holland,IL,290,3.549,,
69851,SPEEDWAY #3995,I-90,Belvidere,IL,293,3.849,42.2336489,-88.7942622
69861,HUCKS FOOD & FUEL #379,"I-57, EXIT 53",Marion,IL,340,3.549,,
69861,HUCKS FOOD & FUEL #379,"I-57, EXIT 53",Marion,IL,340,2.929,,
69861,HUCKS FOOD & FUEL #379,"I-57, EXIT 53",Marion,IL,340,2.999,,
69870,CIRCLE K #4705720,"I-280, EXIT 7 & SR-2",Oregon,OH,550,3.609,,
69874,LOVES TRAVEL STOP #687,"I-72, EXIT 64 & US-67",Jacksonville,IL,540,3.589,,
69874,LOVES TRAVEL STOP #687,"I-72, EXIT 64 & US-67",Jacksonville,IL,540,3.489,,
69878,SPEEDWAY #7412,SR-83 & SR-19,Bensenville,IL,293,3.379,,
69879,SPEEDWAY #3700,I-70 EXIT 77,Indianapolis,IN,375,3.319,,
69880,Speedway #6809,"I-290, EXIT 13A",Franklin Park,IL,293,3.329,,
69880,Speedway #6809,"I-290, EXIT 13A",Franklin Park,IL,293,3.379,,
69885,BELL STORES #146,SR-43 & SR-183,Malvern                                 ,OH,249,3.579,,
69895,Shell,"I-80, EXIT 122",Minooka,IL,290,3.149,,
69895,Shell,"I-80, EXIT 122",Minooka,IL,290,3.249,,
69895,Shell,"I-80, EXIT 122",Minooka,IL,290,3.199,,
69900,LOVES TRAVEL STOP #605,"I-70, EXIT 59 & SR-41",Springfield,OH,315,3.479,,
69908,LOVES TRAVEL STOP #685,"I-74, EXIT 51",Knoxville,IL,270,3.889,,
69921,LOVES TRAVEL STOP #688,"I-70, EXIT 119 & SR-130",Greenup,IL,510,3.389,,
69921,LOVES TRAVEL STOP #688,"I-70, EXIT 119 & SR-130",Greenup,IL,510,3.449,,
69921,LOVES TRAVEL STOP #688,"I-70, EXIT 119 & SR-130",Greenup,IL,510,3.489,,
69921,LOVES TRAVEL STOP #688,"I-70, EXIT 119 & SR-130",Greenup,IL,510,3.349,,
69921,LOVES TRAVEL STOP #688,"I-70, EXIT 119 & SR-130",Greenup,IL,510,3.289,,
69944,TRUCK WORLD,"I-76, EXIT 57",North Jackson,OH,573,3.259,,
69945,BP,"I-465, EXIT 49",Indianapolis,IN,375,3.799,39.7622452,-86.0284991
69954,Exxon,"I-80, EXIT 27A & US-46",Budd Lake,NJ,79,3.119,,
69958,LOVES TRAVEL STOP #693,US-30/23 & SR-199,Upper Sandusky,OH,411,3.889,,
69969,USA GAS,SR-47,Newfield,NJ,150,3.169,,
69980,RUTTERS #70,SR-896 & SR-741,Strasburg,PA,208,4.199,,
69982,RUTTERS #68,US-422 & SR-934,Annville                                ,PA,70,4.299,,
69983,MICKEY MART #57,US-250,Strasburg,OH,249,3.49233333,40.605935,-81.5311608
69999,RUTTERS #71,"I-99, EXIT 28 & US-22",Duncansville,PA,14,4.099,,
70001,LOVES TRAVEL STOP #690,US-23,Circleville,OH,315,3.789,39.6107187,-82.9491811
70003,SPEEDWAY #2926,SR-837,Clairton,PA,165,3.92566666,,
70004,SPEEDWAY #7775,US-23 & CR-192,Delaware,OH,315,3.619,,
70019,QUICKLEES #1,"I-390, EXIT 9 & SR-15",Avon                                    ,NY,190,3.999,,
70022,SHEETZ #583,US-322 & SR-655,Reedsville,PA,14,3.41566666,40.667787,-77.6053356
70025,SPEEDWAY #6245,SR-43,Carrollton,OH,249,3.559,40.5706867,-81.0797242
70026,SPEEDWAY #8883,I-80 EXIT 73,Peru,IL,293,3.149,,
70026,SPEEDWAY #8883,I-80 EXIT 73,Peru,IL,293,3.199,,
70027,SPEEDWAY #8851,SR-31,South Elgin,IL,293,3.659,,
70027,SPEEDWAY #8851,SR-31,South Elgin,IL,293,3.559,,
70030,SPEEDWAY #3991,"I-80 E, & I-94 E",Gary,IN,290,3.71233333,,
70031,SPEEDWAY #8020,US-30,Upper Sandusky,OH,550,3.799,40.8307485,-83.290105
70034,SPEEDWAY #8799,I-55 EXIT 282A & SR-171,Bedford Park,IL,293,3.599,,
70035,SPEEDWAY #8064,"I-55, EXIT 178 & SR-43",West Lafayette,IN,375,3.58233333,,
70036,Speedway #3994,SR-38 & CR-21,West Chicago,IL,293,3.599,,
70037,SPEEDWAY #8738,"I-70, EXIT 23 & SR-59",Brazil,IN,375,3.699,,
70044,Thorntons #325,"I-94, EXIT 73B & US-6",South Holland,IL,365,3.699,,
70080,FLYING J #1117,SR-25,Rochester,IN,370,3.859,,
70080,FLYING J TRAVEL PLAZA #1117,SR-25,Rochester,IN,370,3.859,41.0470774,-86.2192462
70081,PILOT EXPRESS #1032,SR-7,Steubenville,OH,249,3.629,40.3827655,-80.6244862
70084,SPEEDWAY #4440,SR-131,Waukegan,IL,293,3.789,,
70084,SPEEDWAY #4440,SR-131,Waukegan,IL,293,3.659,,
70085,Pilot Travel Center #1114,SR-83,Bensenville,IL,290,3.559,,
70085,Pilot #1114,SR-83,Bensenville,IL,290,3.389,,
70085,Pilot Travel Center #1114,SR-83,Bensenville,IL,290,3.389,,
70085,Pilot Travel Center #1114,SR-83,Bensenville,IL,290,3.659,,
70085,Pilot #1114,SR-83,Bensenville,IL,290,3.599,,
70087,PILOT EXPRESS  #1098,"I-95, EXIT 14",Newark,NJ,105,3.999,40.7323152,-74.1254763
70091,SPEEDWAY #7503,I-70 & I-57 EXIT 159,Effingham,IL,293,3.199,,
70091,SPEEDWAY #7503,I-70 & I-57 EXIT 159,Effingham,IL,293,3.299,,
70107,LOVES TRAVEL STOP #711,"I-71, EXIT 165 & SR-97",Bellville,OH,315,3.709,,
70108,RICKY ROCKETS FUEL CENTER,SR-50 & SR-83,Midlothian,IL,291,3.199,,
70108,RICKY ROCKETS FUEL CENTER,SR-50 & SR-83,Midlothian,IL,291,3.099,,
70117,RUTTERS #72,"I-81, EXIT 16 & US-30",Saint Thomas,PA,70,4.399,,
70125,SPEEDWAY #7391,I-76 EXIT 232,North Lima,OH,305,3.699,,
70126,SPEEDWAY #3535,"I-71,EXIT 165 & SR-97",Bellville,OH,315,3.599,,
70127,SPEEDWAY #2929,"US-22, US-119",New Alexandria,PA,165,3.97233333,40.3969711,-79.4268882
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.349,,
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,,
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.349,,
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,,
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,,
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,,
70137,RUTTERS #8,"I-83, EXIT 14 & SR-182",York,PA,70,4.199,,
70140,CASEYS #3593,SR-7 & US-50,North Vernon,IN,375,3.59233333,39.0069156,-85.6305168
70142,ONVO TRAVEL PLAZA - AVIS,"US-220, EXIT 118",Avis,PA,138,3.539,,
70164,ONVO TRAVEL PLAZA - BLAKESLEE,I-80 EXIT 284,Blakeslee,PA,200,3.56566666,,
70172,MACH 1 #3,I-57 & SR-14,Benton,IL,540,3.599,38.0132362,-88.9265612
70172,MACH 1 #3,I-57 & SR-14,Benton,IL,540,3.379,38.0132362,-88.9265612
70180,Gulf,SR-83,Bensenville,IL,297,3.099,,
70180,Gulf,SR-83,Bensenville,IL,297,3.059,,
70210,CASEYS #3889,SR-29 & CR-1350,Henry,IL,368,3.349,,
70222,GOOD TO GO #45,"US-52 & SR-55, SR-18",Fowler,IN,375,3.699,40.6100833,-87.3134053
70225,Union 76 Pilot,US-130,Riverton,NJ,105,3.999,39.9947482,-74.9969337
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.399,,
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.479,,
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.449,,
70287,LOVES TRAVEL STOP #710,US-31 & SR 28,Tipton,IN,457,3.84733333,40.2891652,-86.0317681
70295,SPEEDWAY #8080,I-69 & US-20,Angola,IN,465,3.599,41.6713429,-85.0096597
70319,SPEEDWAY #3650,"I-76, EXIT 11 & SR-261",Wadsworth,OH,305,3.699,,
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.589,,
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.389,,
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.489,,
70324,LOVES TRAVEL STOP #729,CR-17 & US-20,Goshen,IN,465,3.72233333,41.5914674,-85.8869851
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.329,41.9295198,-87.8847171
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.379,41.9295198,-87.8847171
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.679,41.9295198,-87.8847171
70336,SPEEDWAY #3962,"I-39,  EXIT 3 & SR-9",Roscoe,IL,293,3.469,,
70338,LOVES TRAVEL STOP #747,"I-75, EXIT 90",Sidney,OH,411,3.34566666,,
70340,PIT STOP,SR-53 & SR-74,Joliet,IL,399,3.499,,
70342,AF TRUCK CENTER,"I-294, EXIT 33 & SR-64",Melrose Park,IL,293,3.459,,
70357,Certified Oil #400489,"I-71, EXIT 104",Columbus,OH,315,3.409,39.9991823,-82.9025691
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.449,,
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.489,,
70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.299,,
70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.199,,
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.749,41.9017711,-89.0683773
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.849,41.9017711,-89.0683773
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.639,,
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.539,,
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.599,,
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,4.039,,
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.639,,
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.539,,
70415,GARDEN TRUCK STOP,SR-55 /EXIT 35,Vineland,NJ,150,3.999,,
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.649,42.1338329,-88.4973172
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.449,42.1338329,-88.4973172
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.459,42.1338329,-88.4973172
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.549,42.1338329,-88.4973172
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.489,42.1338329,-88.4973172
70425,LOVES TRAVEL STOP #731,"I-79, EXIT 105 & SR-108",Slippery Rock,PA,165,4.249,,
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.499,,
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.599,,
70433,GAS N WASH,SR-126,Plainfield,IL,290,3.599,,
70434,HUCKS FOOD & FUEL #371,SR-148 & SR-142,Mount Vernon,IL,340,3.099,,
70447,84 QUIK STOP,"I-84, EXIT 3 & US-6",New Hampton,NY,120,3.699,,
70447,84 QUIK STOP,"I-84, EXIT 3 & US-6",New Hampton,NY,120,3.459,,
70448,CIRCLE K #4707623,"I-81, EXIT 31",Brewerton,NY,220,4.089,,
70450,QUEENSBURY,SR-149,Queensbury,NY,12,3.789,43.3622455,-73.7010521
70454,DANDY MINI MART #36,US-220,Monroeton,PA,200,4.03233333,41.7134239,-76.4720658
70455,RUTTERS #37,US-332/US-22 & SR-75,Mifflintown,PA,70,4.099,,
70456,RUTTERS #67,SR-16 & SR-75,Mercersburg,PA,70,4.399,,
70457,RUTTERS #15,"I-83, EXIT 22 & SR-4009",York,PA,70,4.199,,
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.439,,
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.399,,
70508,7-ELEVEN #34715,I-294 EXIT 20,Schiller Park,IL,290,4.579,,
70527,THORNTONS #164,I-65 EXIT 16 & US-31,Memphis,IN,415,3.62566666,,
70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299,,
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499,,
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.359,,
70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499,,
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299,,
70564,SPEEDWAY #7236,"I-90/SR-2, EXIT 151",Avon,OH,305,3.659,,
70567,LEDGEWOOD BP,I-80/SR-46,Ledgewood,NJ,115,3.299,,
70571,LOVES TRAVEL STOP #748,"I-90, I-80 & SR-49",Edon,OH,550,3.88733333,,
70574,SPEEDWAY #3961,"I-55, EXIT 109",Williamsville,IL,318,3.299,,
70575,SPEEDWAY #6721,SR 51,Mc Kees Rocks,PA,165,3.899,,
70577,SPEEDWAY #3715,US-30,Crest Hill,IL,293,3.299,41.5565595,-88.128339
70577,SPEEDWAY #3715,US-30,Crest Hill,IL,293,3.359,41.5565595,-88.128339
70588,SPEEDWAY #7217,I-70 EXIT 49,Smithton,PA,165,3.91566666,,
70591,SPEEDWAY #6465,"I-77, EXIT 101",Canton,OH,249,3.60733333,,
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.199,,
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.349,,
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.299,,
70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,291,3.599,,
70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,291,3.569,,
70607,SPEEDWAY #8544,"I-55 & US-6, EXIT 24B",Channahon,IL,291,3.249,,
70607,SPEEDWAY #8544,"I-55 & US-6, EXIT 24B",Channahon,IL,291,3.299,,
70611,Shell,US-6 & SR-3,Kendallville,IN,370,3.499,41.4449333,-85.2420977
70615,THORNTONS #0334,I-57 EXIT 350 & SR-83,Posen,IL,365,3.399,,
70618,LOVES TRAVEL STOP #744,"I-270 N, EXIT 49",Lockbourne,OH,315,3.45566666,,
70622,SPEEDWAY #6781,US-422,Douglassville,PA,208,3.799,40.2630006,-75.7342553
70623,SPEEDWAY #1127,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,293,3.589,,
70623,SPEEDWAY #1127,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,293,3.299,,
70630,SPEEDWAY #3632,"I-76, EXIT 33 & SR-43",Kent,OH,249,3.53233333,,
70632,CIRCLE K #4706705,SR-394,Crete,IL,365,3.499,,
70635,CIRCLE K #4705706,US-224 & SR-99,Willard,OH,249,3.599,41.049642,-82.7159783
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.099,,
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.199,,
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.299,,
70653,MACH 1 #24,I-74 EXIT 215A & SR-1,Tilton,IL,280,3.199,,
70653,MACH 1 #24,I-74 EXIT 215A & SR-1,Tilton,IL,280,3.299,,
70658,CASEYS #3708,SR-235,New Carlisle,OH,411,3.259,39.9430811,-84.024475
70662,GETGO #3202,I-79 EXIT 183A,Erie,PA,240,3.899,,
70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,296,3.399,41.1992634,-87.8765489
70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,296,3.299,41.1992634,-87.8765489
70666,Thorntons #322,"I-55, EXIT 288",Chicago,IL,290,3.599,41.8513183,-87.620426
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.589,,
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.489,,
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.379,,
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.689,,
70687,RUTTERS #87,"I-99, EXIT 78B & SR-150",Bellefonte,PA,70,4.01566666,,
70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.759,39.4013735,-89.4761227
70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.999,39.4013735,-89.4761227
70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.959,39.4013735,-89.4761227
70717,Certified Oil #400491,I-270 EXIT 52,Columbus,OH,315,3.20233333,,
70722,SPEEDWAY #9935,I-90 EXIT 35 & SR-298,Syracuse,NY,190,4.099,,
70723,SPEEDWAY #9932,I-99 EXIT 8 & SR-417,Painted Post,NY,190,4.099,,
70731,PILOT TRAVEL CENTERS #1181,IL-38 E,Rochelle,IL,520,3.759,41.9332188,-89.0683218
70731,PILOT #1181,IL-38 E,Rochelle,IL,520,3.759,41.9332188,-89.0683218
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.279,,
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.299,,
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.239,,
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.279,,
70735,CASEYS #1778,SR-267/SR-111,Brighton,IL,574,3.239,,
70740,JACK FLASH,"I-70, EXIT 82 & SR 128",Altamont,IL,574,3.099,,
70740,JACK FLASH,"I-70, EXIT 82 & SR 128",Altamont,IL,574,3.199,,
70741,CASEYS #3590,US-27,Geneva,IN,465,3.594,40.5985258,-84.956619
70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,2.969,,
70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,2.999,,
70744,CASEYS #3686,I-80 EXIT 81,Utica,IL,296,3.159,,
70764,CASEYS #3856,"I-51, EXIT 48 & SR-251",Tonica,IL,520,3.199,,
70764,CASEYS #3856,"I-51, EXIT 48 & SR-251",Tonica,IL,520,3.099,,
70764,CASEYS #3856,"I-51, EXIT 48 & SR-251",Tonica,IL,520,3.069,,
70767,CASEYS #3493,SR-72,Shannon,IL,520,3.699,,
70768,CASEYS #3497,SR-29,South Pekin,IL,368,3.699,,
70768,CASEYS #3497,SR-29,South Pekin,IL,368,3.619,,
70768,CASEYS #3497,SR-29,South Pekin,IL,368,3.679,,
70772,CASEYS #3554,"I-70, EXIT 52",Mulberry Grove,IL,368,3.489,,
70778,CASEYS #3588,"I-75 N, EXIT 69",Tipp City,OH,411,3.099,,
70788,SPEEDWAY #1031,"I-480 & I-271, EXIT 26",Bedford,OH,305,3.649,,
70794,CASEYS #3747,SR-103 & CR-96,Carey,OH,411,3.17566666,40.9506363,-83.3716417
70877,LOVES TRAVEL STOP #770,"US-41, EXIT 1A",Wadsworth,IL,444,3.819,,
70877,LOVES TRAVEL STOP #770,"US-41, EXIT 1A",Wadsworth,IL,444,3.759,,
70880,RUTTERS #81,SR-61 & SR-73,Leesport,PA,208,3.89733333,,
70881,RUTTERS #79,"I-99/US-220, EXIT 28 US-22/SR-764",Duncansville,PA,14,4.099,,
70882,RUTTERS #77,US-11/US-15 & US-22,Duncannon,PA,70,4.294,,
70883,RUTTERS #41,US-422,Lebanon,PA,70,3.799,40.33653,-76.4258882
70889,TRUCK WORLD,I-90 EXIT 241 & SR-7,Conneaut,OH,305,3.359,,
70924,QUARLES #4427,I-276 EXIT 351,Levittown,PA,153,3.84566666,,
70925,QUARLES #4430,US-13,Sharon Hill,PA,160,3.869,39.9139471,-75.2657107
70926,QUARLES #4431,US-22,Allentown,PA,90,3.989,40.6157893,-75.5061539
71021,Amoco,"I-39 & HWY 23, EXIT 54",Oglesby,IL,290,3.199,,
71021,Amoco,"I-39 & HWY 23, EXIT 54",Oglesby,IL,290,3.249,,
71024,LOVES TRAVEL STOP #804,US-34/US-67,Monmouth,IL,270,3.449,40.9003056,-90.6485635
71024,LOVES TRAVEL STOP #804,US-34/US-67,Monmouth,IL,270,3.389,40.9003056,-90.6485635
71024,LOVES TRAVEL STOP #804,US-34/US-67,Monmouth,IL,270,3.349,40.9003056,-90.6485635
71029,CASEYS #6445,I-355 EXIT 27 & SR-64,Lombard,IL,293,3.349,,
71037,SUNOCO,US-220 EXIT 111,Lock Haven,PA,138,3.599,,
71039,TURNPIKE MARKET EXPRESS,SR-5,Newton Falls,OH,573,3.259,41.2026557,-80.9814938
71046,SPEEDWAY #9336,US-27/SR-126,Cincinnati,OH,300,3.699,39.2049632,-84.4695029
71051,SHEETZ #683,I-83 EXIT 28,York,PA,70,3.259,,
71053,ROAD RANGER #279,"I-57, EXIT 45 & SR-148",Marion,IL,275,3.699,,
71053,ROAD RANGER #279,"I-57, EXIT 45 & SR-148",Marion,IL,275,3.379,,
71064,LOVES TRAVEL STOP #798,I-57 EXIT 212,Tuscola,IL,280,3.289,,
71064,LOVES TRAVEL STOP #798,I-57 EXIT 212,Tuscola,IL,280,3.389,,
71064,LOVES TRAVEL STOP #798,I-57 EXIT 212,Tuscola,IL,280,3.489,,
71073,LOVES TRAVEL STOP #803,I-57 EXIT 54B,Marion,IL,540,3.739,,
71073,LOVES TRAVEL STOP #803,I-57 EXIT 54B,Marion,IL,540,3.749,,
71074,Speedway #7764,SR-72 & SR-25,Dundee,IL,293,3.279,,
71080,BIG INDIAN SMOKE SHOP,I-90 & US-20,Irving,NY,38,2.929,,
71080,BIG INDIAN SMOKE SHOP,I-90 & US-20,Irving,NY,38,3.029,42.5661245,-79.1074534
71085,Sunoco,SR-49,Greenville,OH,317,3.599,40.1040816,-84.6351437
71086,THORNTONS #318,SR-59 & SR-38,West Chicago,IL,290,3.649,,
71086,THORNTONS #318,SR-59 & SR-38,West Chicago,IL,290,3.699,,
71096,GAS N WASH,US-30 & SR-394,Chicago Heights,IL,365,3.499,,
71097,THORNTONS #329,"I-55, EXIT 267 & SR-53",Romeoville,IL,290,3.309,,
71097,THORNTONS #329,"I-55, EXIT 267 & SR-53",Romeoville,IL,290,3.359,,
71098,DANDY MINI MART #74,US-6 & SR-187,Wysox,PA,32,3.999,,
71099,THORNTONS #336,"I-57, EXIT 335 & SR-50",Monee,IL,365,3.399,,
71099,THORNTONS #336,"I-57, EXIT 335 & SR-50",Monee,IL,365,3.349,,
